CODIGO;NOMBRE;DEPARTAMENTO;MUNICIPIO;POBLACION
25645011;SAN ANTONIO DEL TEQUEND - PUEBLO NUEVO - CUNDINAMARCA;Cundinamarca;SAN ANTONIO DEL TEQUEND;Pueblo Nuevo
25645012;SAN ANTONIO DEL TEQUEND - EL CAJON - CUNDINAMARCA;Cundinamarca;SAN ANTONIO DEL TEQUEND;El Cajon
25645013;SAN ANTONIO DEL TEQUEND - LAGUNA GRANDE - CUNDINAMARCA;Cundinamarca;SAN ANTONIO DEL TEQUEND;Laguna Grande
25645014;SAN ANTONIO DEL TEQUEND - CUSIO - CUNDINAMARCA;Cundinamarca;SAN ANTONIO DEL TEQUEND;Cusio
25645016;SAN ANTONIO DEL TEQUEND - BELLAVISTA - CUNDINAMARCA;Cundinamarca;SAN ANTONIO DEL TEQUEND;Bellavista
25645017;SAN ANTONIO DEL TEQUEND - PRADILLA - CUNDINAMARCA;Cundinamarca;SAN ANTONIO DEL TEQUEND;Pradilla
25649000;SAN BERNARDO - SAN BERNARDO - CUNDINAMARCA;Cundinamarca;SAN BERNARDO;SAN BERNARDO
25649001;SAN BERNARDO - EL PILAR - CUNDINAMARCA;Cundinamarca;SAN BERNARDO;El Pilar
25649002;SAN BERNARDO - SANTA RITA - CUNDINAMARCA;Cundinamarca;SAN BERNARDO;Santa Rita
25649003;SAN BERNARDO - PORTONES - CUNDINAMARCA;Cundinamarca;SAN BERNARDO;Portones
25649004;SAN BERNARDO - LAUREL BAJO - CUNDINAMARCA;Cundinamarca;SAN BERNARDO;Laurel Bajo
25653000;SAN CAYETANO - SAN CAYETANO - CUNDINAMARCA;Cundinamarca;SAN CAYETANO;SAN CAYETANO
25653001;SAN CAYETANO - CAMANCHA - CUNDINAMARCA;Cundinamarca;SAN CAYETANO;Camancha
25653002;SAN CAYETANO - CUIBUCO - CUNDINAMARCA;Cundinamarca;SAN CAYETANO;Cuibuco
25653003;SAN CAYETANO - LAS MERCEDES - CUNDINAMARCA;Cundinamarca;SAN CAYETANO;Las Mercedes
25653004;SAN CAYETANO - PINIPAY - CUNDINAMARCA;Cundinamarca;SAN CAYETANO;Pinipay
25658000;SAN FRANCISCO - SAN FRANCISCO - CUNDINAMARCA;Cundinamarca;SAN FRANCISCO;SAN FRANCISCO
25658001;SAN FRANCISCO - LA MAGOLA - CUNDINAMARCA;Cundinamarca;SAN FRANCISCO;La Magola
25662000;SAN JUAN DE RIO SECO - SAN JUAN DE RIO SECO - CUNDINAMARCA;Cundinamarca;SAN JUAN DE RIO SECO;SAN JUAN DE RIO SECO
25662001;SAN JUAN DE RIO SECO - CAMBAO - CUNDINAMARCA;Cundinamarca;SAN JUAN DE RIO SECO;Cambao
25662002;SAN JUAN DE RIO SECO - SAN NICOLAS - CUNDINAMARCA;Cundinamarca;SAN JUAN DE RIO SECO;San Nicolas
25718000;SASAIMA - SASAIMA - CUNDINAMARCA;Cundinamarca;SASAIMA;SASAIMA
25718001;SASAIMA - LA VICTORIA - CUNDINAMARCA;Cundinamarca;SASAIMA;La Victoria
25718002;SASAIMA - SANTA CRUZ - CUNDINAMARCA;Cundinamarca;SASAIMA;Santa Cruz
25736000;SESQUILE - SESQUILE - CUNDINAMARCA;Cundinamarca;SESQUILE;SESQUILE
25736001;SESQUILE - EL HATO LA CAPILLA - CUNDINAMARCA;Cundinamarca;SESQUILE;El Hato La Capilla
25736002;SESQUILE - LA PLAYA - CUNDINAMARCA;Cundinamarca;SESQUILE;La Playa
25740000;SIBATE - SIBATE - CUNDINAMARCA;Cundinamarca;SIBATE;SIBATE
25740004;SIBATE - SAN BENITO - CUNDINAMARCA;Cundinamarca;SIBATE;San Benito
25740005;SIBATE - CHACUA - CUNDINAMARCA;Cundinamarca;SIBATE;Chacua
25743000;SILVANIA - SILVANIA - CUNDINAMARCA;Cundinamarca;SILVANIA;SILVANIA
25743001;SILVANIA - SANTA RITA - CUNDINAMARCA;Cundinamarca;SILVANIA;Santa Rita
25743002;SILVANIA - AZAFRANAL - CUNDINAMARCA;Cundinamarca;SILVANIA;Azafranal
25743003;SILVANIA - YOYATA - CUNDINAMARCA;Cundinamarca;SILVANIA;Yoyata
25743004;SILVANIA - QUEBRADA HONDA - CUNDINAMARCA;Cundinamarca;SILVANIA;Quebrada Honda
25743005;SILVANIA - SUBIA - CUNDINAMARCA;Cundinamarca;SILVANIA;Subia
25745000;SIMIJACA - SIMIJACA - CUNDINAMARCA;Cundinamarca;SIMIJACA;SIMIJACA
25754000;SOACHA - SOACHA - CUNDINAMARCA;Cundinamarca;SOACHA;SOACHA
25754001;SOACHA - EL CHARQUITO - CUNDINAMARCA;Cundinamarca;SOACHA;El Charquito
25754003;SOACHA - LA DESPENSA - CUNDINAMARCA;Cundinamarca;SOACHA;La Despensa
25754004;SOACHA - GUASIMAL - CUNDINAMARCA;Cundinamarca;SOACHA;Guasimal
25754006;SOACHA - TINZUQUE - CUNDINAMARCA;Cundinamarca;SOACHA;Tinzuque
25754008;SOACHA - SAN JORGE - CUNDINAMARCA;Cundinamarca;SOACHA;San Jorge
25754009;SOACHA - SANTANA - CUNDINAMARCA;Cundinamarca;SOACHA;Santana
25754010;SOACHA - LA VEREDITA - CUNDINAMARCA;Cundinamarca;SOACHA;La Veredita
25758000;SOPO - SOPO - CUNDINAMARCA;Cundinamarca;SOPO;SOPO
25758004;SOPO - MEUSA - CUNDINAMARCA;Cundinamarca;SOPO;Meusa
25758006;SOPO - BRICENO - CUNDINAMARCA;Cundinamarca;SOPO;Briceno
25758007;SOPO - PUEBLO VIEJO ALTO - CUNDINAMARCA;Cundinamarca;SOPO;Pueblo Viejo Alto
25758008;SOPO - HATO GRANDE - CUNDINAMARCA;Cundinamarca;SOPO;Hato Grande
25758009;SOPO - GRATAMIRA - CUNDINAMARCA;Cundinamarca;SOPO;Gratamira
25758010;SOPO - MERCENARIO - CUNDINAMARCA;Cundinamarca;SOPO;Mercenario
25769000;SUBACHOQUE - SUBACHOQUE - CUNDINAMARCA;Cundinamarca;SUBACHOQUE;SUBACHOQUE
25769002;SUBACHOQUE - LA PRADERA - CUNDINAMARCA;Cundinamarca;SUBACHOQUE;La Pradera
25769003;SUBACHOQUE - GALDAMEZ - CUNDINAMARCA;Cundinamarca;SUBACHOQUE;Galdamez
25772000;SUESCA - SUESCA - CUNDINAMARCA;Cundinamarca;SUESCA;SUESCA
25772001;SUESCA - HATO GRANDE - CUNDINAMARCA;Cundinamarca;SUESCA;Hato Grande
25772002;SUESCA - SANTA ROSITA - CUNDINAMARCA;Cundinamarca;SUESCA;Santa Rosita
25772003;SUESCA - SAN VICENTE - CUNDINAMARCA;Cundinamarca;SUESCA;San Vicente
25772004;SUESCA - CACICAZGO - CUNDINAMARCA;Cundinamarca;SUESCA;Cacicazgo
25777000;SUPATA - SUPATA - CUNDINAMARCA;Cundinamarca;SUPATA;SUPATA
25777001;SUPATA - LA MAGOLA - CUNDINAMARCA;Cundinamarca;SUPATA;La Magola
25779000;SUSA - SUSA - CUNDINAMARCA;Cundinamarca;SUSA;SUSA
25781000;SUTATAUSA - SUTATAUSA - CUNDINAMARCA;Cundinamarca;SUTATAUSA;SUTATAUSA
25781002;SUTATAUSA - LAS PENAS - CUNDINAMARCA;Cundinamarca;SUTATAUSA;Las Penas
25785000;TABIO - TABIO - CUNDINAMARCA;Cundinamarca;TABIO;TABIO
25785001;TABIO - EL CARRON - CUNDINAMARCA;Cundinamarca;TABIO;El Carron
25785002;TABIO - SANTA BARBARA - CUNDINAMARCA;Cundinamarca;TABIO;Santa Barbara
25785003;TABIO - PARCELACION TERMALES - CUNDINAMARCA;Cundinamarca;TABIO;Parcelacion Termales
25785004;TABIO - RIO FRIO ORIENTAL - CUNDINAMARCA;Cundinamarca;TABIO;Rio Frio Oriental
25793000;TAUSA - TAUSA - CUNDINAMARCA;Cundinamarca;TAUSA;TAUSA
25793001;TAUSA - PARAMO ALTO - CUNDINAMARCA;Cundinamarca;TAUSA;Paramo Alto
25793002;TAUSA - ROMA (TAUSA VIEJO) - CUNDINAMARCA;Cundinamarca;TAUSA;Roma (Tausa Viejo)
25793003;TAUSA - BOQUERON - CUNDINAMARCA;Cundinamarca;TAUSA;Boqueron
25793004;TAUSA - EL SALITRE - CUNDINAMARCA;Cundinamarca;TAUSA;El Salitre
25797000;TENA - TENA - CUNDINAMARCA;Cundinamarca;TENA;TENA
25797001;TENA - LA GRAN VIA - CUNDINAMARCA;Cundinamarca;TENA;La Gran Via
25799000;TENJO - TENJO - CUNDINAMARCA;Cundinamarca;TENJO;TENJO
25799001;TENJO - LA PUNTA - CUNDINAMARCA;Cundinamarca;TENJO;La Punta
25799002;TENJO - MARTIN ESPINO - CUNDINAMARCA;Cundinamarca;TENJO;Martin Espino
25805000;TIBACUY - TIBACUY - CUNDINAMARCA;Cundinamarca;TIBACUY;TIBACUY
25805001;TIBACUY - BATEAS - CUNDINAMARCA;Cundinamarca;TIBACUY;Bateas
25805002;TIBACUY - CUMACA - CUNDINAMARCA;Cundinamarca;TIBACUY;Cumaca
25807000;TIBIRITA - TIBIRITA - CUNDINAMARCA;Cundinamarca;TIBIRITA;TIBIRITA
25807001;TIBIRITA - PUERTO LOPEZ - CUNDINAMARCA;Cundinamarca;TIBIRITA;Puerto Lopez
25815000;TOCAIMA - TOCAIMA - CUNDINAMARCA;Cundinamarca;TOCAIMA;TOCAIMA
25815001;TOCAIMA - PUBENZA - CUNDINAMARCA;Cundinamarca;TOCAIMA;Pubenza
25815003;TOCAIMA - LA SALADA - CUNDINAMARCA;Cundinamarca;TOCAIMA;La Salada
25815007;TOCAIMA - LA COLORADA - CUNDINAMARCA;Cundinamarca;TOCAIMA;La Colorada
25815008;TOCAIMA - SAN CARLOS - CUNDINAMARCA;Cundinamarca;TOCAIMA;San Carlos
25817000;TOCANCIPA - TOCANCIPA - CUNDINAMARCA;Cundinamarca;TOCANCIPA;TOCANCIPA
25817002;TOCANCIPA - DULCINEA - CUNDINAMARCA;Cundinamarca;TOCANCIPA;Dulcinea
25817003;TOCANCIPA - PELPAK - CUNDINAMARCA;Cundinamarca;TOCANCIPA;Pelpak
25817004;TOCANCIPA - SAN JAVIER - CUNDINAMARCA;Cundinamarca;TOCANCIPA;San Javier
25817005;TOCANCIPA - TOLIMA - CUNDINAMARCA;Cundinamarca;TOCANCIPA;Tolima
25817006;TOCANCIPA - LA FUENTE - CUNDINAMARCA;Cundinamarca;TOCANCIPA;La Fuente
25823000;TOPAIPI - TOPAIPI - CUNDINAMARCA;Cundinamarca;TOPAIPI;TOPAIPI
25823001;TOPAIPI - SAN ANTONIO DE AGUILERA - CUNDINAMARCA;Cundinamarca;TOPAIPI;San Antonio de Aguilera
25823002;TOPAIPI - EL NARANJAL - CUNDINAMARCA;Cundinamarca;TOPAIPI;El Naranjal
25823003;TOPAIPI - MONTEALEGRE - CUNDINAMARCA;Cundinamarca;TOPAIPI;Montealegre
25839000;UBALA - UBALA - CUNDINAMARCA;Cundinamarca;UBALA;UBALA
25839002;UBALA - LAGUNA AZUL - CUNDINAMARCA;Cundinamarca;UBALA;Laguna Azul
25839003;UBALA - MAMBITA - CUNDINAMARCA;Cundinamarca;UBALA;Mambita
25839004;UBALA - SAN PEDRO JAGUA - CUNDINAMARCA;Cundinamarca;UBALA;San Pedro Jagua
25839005;UBALA - SANTA ROSA - CUNDINAMARCA;Cundinamarca;UBALA;Santa Rosa
25839006;UBALA - LA PLAYA MUNDO NUEVO - CUNDINAMARCA;Cundinamarca;UBALA;La Playa Mundo Nuevo
25839007;UBALA - ALGODONES - CUNDINAMARCA;Cundinamarca;UBALA;Algodones
25839008;UBALA - EL ENGANO - CUNDINAMARCA;Cundinamarca;UBALA;El Engano
25839009;UBALA - SOYA - CUNDINAMARCA;Cundinamarca;UBALA;Soya
25841000;UBAQUE - UBAQUE - CUNDINAMARCA;Cundinamarca;UBAQUE;UBAQUE
25841001;UBAQUE - SANTA ANA - CUNDINAMARCA;Cundinamarca;UBAQUE;Santa Ana
25841002;UBAQUE - SAN ROQUE - CUNDINAMARCA;Cundinamarca;UBAQUE;San Roque
25841003;UBAQUE - SABANILLA - CUNDINAMARCA;Cundinamarca;UBAQUE;Sabanilla
25841004;UBAQUE - PUEBLO VIEJO - CUNDINAMARCA;Cundinamarca;UBAQUE;Pueblo Viejo
25843000;VILLA DE SAN DIEGO DE U - VILLA DE SAN DIEGO DE UBATE - CUNDINAMARCA;Cundinamarca;VILLA DE SAN DIEGO DE U;VILLA DE SAN DIEGO DE UBATE
25845000;UNE - UNE - CUNDINAMARCA;Cundinamarca;UNE;UNE
25845001;UNE - EL RAMAL - CUNDINAMARCA;Cundinamarca;UNE;El Ramal
25851000;UTICA - UTICA - CUNDINAMARCA;Cundinamarca;UTICA;UTICA
25862000;VERGARA - VERGARA - CUNDINAMARCA;Cundinamarca;VERGARA;VERGARA
25862002;VERGARA - GUACAMAYAS - CUNDINAMARCA;Cundinamarca;VERGARA;Guacamayas
25862003;VERGARA - LLANO GRANDE - CUNDINAMARCA;Cundinamarca;VERGARA;Llano Grande
25862004;VERGARA - VILLA OLARTE - CUNDINAMARCA;Cundinamarca;VERGARA;Villa Olarte
25862005;VERGARA - CERINZA - CUNDINAMARCA;Cundinamarca;VERGARA;Cerinza
25862006;VERGARA - CORCEGA - CUNDINAMARCA;Cundinamarca;VERGARA;Corcega
25862007;VERGARA - CHONTE GRANDE - CUNDINAMARCA;Cundinamarca;VERGARA;Chonte Grande
25867000;VIANI - VIANI - CUNDINAMARCA;Cundinamarca;VIANI;VIANI
25871000;VILLAGOMEZ - VILLAGOMEZ - CUNDINAMARCA;Cundinamarca;VILLAGOMEZ;VILLAGOMEZ
25871001;VILLAGOMEZ - CERRO AZUL - CUNDINAMARCA;Cundinamarca;VILLAGOMEZ;Cerro Azul
25873000;VILLAPINZON - VILLAPINZON - CUNDINAMARCA;Cundinamarca;VILLAPINZON;VILLAPINZON
25873001;VILLAPINZON - SOATAMA - CUNDINAMARCA;Cundinamarca;VILLAPINZON;Soatama
25875000;VILLETA - VILLETA - CUNDINAMARCA;Cundinamarca;VILLETA;VILLETA
25875001;VILLETA - BAGAZAL - CUNDINAMARCA;Cundinamarca;VILLETA;Bagazal
25875002;VILLETA - CHAPAIMA - CUNDINAMARCA;Cundinamarca;VILLETA;Chapaima
25875003;VILLETA - ILO GRANDE - CUNDINAMARCA;Cundinamarca;VILLETA;Ilo Grande
25875004;VILLETA - PUENTE DE BAGAZAL - CUNDINAMARCA;Cundinamarca;VILLETA;Puente de Bagazal
25878000;VIOTA - VIOTA - CUNDINAMARCA;Cundinamarca;VIOTA;VIOTA
25878002;VIOTA - SAN GABRIEL - CUNDINAMARCA;Cundinamarca;VIOTA;San Gabriel
25878003;VIOTA - EL PINAL - CUNDINAMARCA;Cundinamarca;VIOTA;El Pinal
25878004;VIOTA - LIBERIA - CUNDINAMARCA;Cundinamarca;VIOTA;Liberia
25885000;YACOPI - YACOPI - CUNDINAMARCA;Cundinamarca;YACOPI;YACOPI
25885001;YACOPI - ALSACIA - CUNDINAMARCA;Cundinamarca;YACOPI;Alsacia
25885002;YACOPI - GUADUALITO - CUNDINAMARCA;Cundinamarca;YACOPI;Guadualito
25885003;YACOPI - GUAYABALES - CUNDINAMARCA;Cundinamarca;YACOPI;Guayabales
25885004;YACOPI - IBAMA - CUNDINAMARCA;Cundinamarca;YACOPI;Ibama
25885005;YACOPI - LAS PALMAS - CUNDINAMARCA;Cundinamarca;YACOPI;Las Palmas
25885006;YACOPI - LLANO MATEO - CUNDINAMARCA;Cundinamarca;YACOPI;Llano Mateo
25885007;YACOPI - PUEBLO NUEVO - CUNDINAMARCA;Cundinamarca;YACOPI;Pueblo Nuevo
25885008;YACOPI - TERAN - CUNDINAMARCA;Cundinamarca;YACOPI;Teran
25885009;YACOPI - APOSENTOS - CUNDINAMARCA;Cundinamarca;YACOPI;Aposentos
25885010;YACOPI - MONTANAS DE LIN - CUNDINAMARCA;Cundinamarca;YACOPI;Montanas de Lin
25885013;YACOPI - YASAL - CUNDINAMARCA;Cundinamarca;YACOPI;Yasal
25885015;YACOPI - SAN LUIS - CUNDINAMARCA;Cundinamarca;YACOPI;San Luis
25885016;YACOPI - ALTO DE CANAS - CUNDINAMARCA;Cundinamarca;YACOPI;Alto de Canas
25885017;YACOPI - EL CHAPON - CUNDINAMARCA;Cundinamarca;YACOPI;El Chapon
25885018;YACOPI - PATEVACA - CUNDINAMARCA;Cundinamarca;YACOPI;Patevaca
25885019;YACOPI - LA CORRALEJA - CUNDINAMARCA;Cundinamarca;YACOPI;La Corraleja
25885020;YACOPI - CABO VERDE - CUNDINAMARCA;Cundinamarca;YACOPI;Cabo Verde
25898000;ZIPACON - ZIPACON - CUNDINAMARCA;Cundinamarca;ZIPACON;ZIPACON
25898001;ZIPACON - EL OCASO - CUNDINAMARCA;Cundinamarca;ZIPACON;El Ocaso
25898002;ZIPACON - PUEBLO VIEJO - CUNDINAMARCA;Cundinamarca;ZIPACON;Pueblo Viejo
25898003;ZIPACON - RINCON SANTO - CUNDINAMARCA;Cundinamarca;ZIPACON;Rincon Santo
25898004;ZIPACON - LA CAPILLA - CUNDINAMARCA;Cundinamarca;ZIPACON;La Capilla
25899000;ZIPAQUIRA - ZIPAQUIRA - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;ZIPAQUIRA
25899001;ZIPAQUIRA - LA GRANJA - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;La Granja
25899005;ZIPAQUIRA - RIO FRIO - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Rio Frio
25899006;ZIPAQUIRA - PASOANCHO - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Pasoancho
25899008;ZIPAQUIRA - SAN JORGE - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;San Jorge
25899010;ZIPAQUIRA - APOSENTO ALTO - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Aposento Alto
25899011;ZIPAQUIRA - BOLIVAR 83 - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Bolivar 83
25899012;ZIPAQUIRA - BOSQUES DE SILECIA - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Bosques de Silecia
25899013;ZIPAQUIRA - CAMINO DE BARANDILLAS - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Camino de Barandillas
25899014;ZIPAQUIRA - EL EMPALIZADO - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;El Empalizado
25899015;ZIPAQUIRA - EL RUDAL - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;El Rudal
25899016;ZIPAQUIRA - LOTEO BANOY - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Loteo Banoy
25899017;ZIPAQUIRA - LOTEO LA PAZ - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Loteo La Paz
25899018;ZIPAQUIRA - LOTEO PEDRAZA - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Loteo Pedraza
25899019;ZIPAQUIRA - LOTEO SANTA ISABEL - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Loteo Santa Isabel
25899020;ZIPAQUIRA - PORTACHUELO - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Portachuelo
25899021;ZIPAQUIRA - PORTAL DE BARANDILLAS - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Portal de Barandillas
25899022;ZIPAQUIRA - RINCON DE BARANDILLAS - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Rincon de Barandillas
25899023;ZIPAQUIRA - SAN GABRIEL - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;San Gabriel
25899024;ZIPAQUIRA - SAN ISIDRO - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;San Isidro
25899025;ZIPAQUIRA - SAN MIGUEL - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;San Miguel
25899026;ZIPAQUIRA - SANTIAGO PEREZ - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Santiago Perez
25899027;ZIPAQUIRA - SECTOR CARE' PERRO - CUNDINAMARCA;Cundinamarca;ZIPAQUIRA;Sector Care' Perro
27000000;-  - CHOCO;Choco;null;null
27001000;QUIBDO - SAN FRANCISCO DE QUIBDO - CHOCO;Choco;QUIBDO;SAN FRANCISCO DE QUIBDO
27001001;QUIBDO - ALTAGRACIA - CHOCO;Choco;QUIBDO;Altagracia
27001004;QUIBDO - BELEN - CHOCO;Choco;QUIBDO;Belen
27001005;QUIBDO - BELLALUZ - CHOCO;Choco;QUIBDO;Bellaluz
27001008;QUIBDO - BOCA DE TANANDO - CHOCO;Choco;QUIBDO;Boca de Tanando
27001011;QUIBDO - CALAHORRA - CHOCO;Choco;QUIBDO;Calahorra
27001013;QUIBDO - CAMPOBONITO - CHOCO;Choco;QUIBDO;Campobonito
27001015;QUIBDO - GUARANDO - CHOCO;Choco;QUIBDO;Guarando
27001016;QUIBDO - GUAYABAL - CHOCO;Choco;QUIBDO;Guayabal
27001017;QUIBDO - LA TROJE - CHOCO;Choco;QUIBDO;La Troje
27001018;QUIBDO - LAS MERCEDES - CHOCO;Choco;QUIBDO;Las Mercedes
27001020;QUIBDO - SAN RAFAEL DE NEGUA - CHOCO;Choco;QUIBDO;San Rafael de Negua
27001024;QUIBDO - SAN FRANCISCO DE ICHO - CHOCO;Choco;QUIBDO;San Francisco de Icho
27001029;QUIBDO - TAGACHI - CHOCO;Choco;QUIBDO;Tagachi
27001032;QUIBDO - TUTUNENDO - CHOCO;Choco;QUIBDO;Tutunendo
27001035;QUIBDO - GUADALUPE - CHOCO;Choco;QUIBDO;Guadalupe
27001036;QUIBDO - GITRADO - CHOCO;Choco;QUIBDO;Gitrado
27001037;QUIBDO - MOJAUDO - CHOCO;Choco;QUIBDO;Mojaudo
27001038;QUIBDO - SANCENO - CHOCO;Choco;QUIBDO;Sanceno
27001040;QUIBDO - EL TAMBO - CHOCO;Choco;QUIBDO;El Tambo
27001041;QUIBDO - ALTO MUNGUIDO - CHOCO;Choco;QUIBDO;Alto Munguido
27001044;QUIBDO - BOCA DE NAURITA (NAURITA) - CHOCO;Choco;QUIBDO;Boca de Naurita (Naurita)
27001047;QUIBDO - EL FUERTE - CHOCO;Choco;QUIBDO;El Fuerte
27001048;QUIBDO - SAN ANTONIO DE ICHO - CHOCO;Choco;QUIBDO;San Antonio de Icho
27001052;QUIBDO - BOCA DE NEMOTA (NEMOTA) - CHOCO;Choco;QUIBDO;Boca de Nemota (Nemota)
27001053;QUIBDO - LOMA DE BELEN - CHOCO;Choco;QUIBDO;Loma de Belen
27001054;QUIBDO - PACURITA (CABI) - CHOCO;Choco;QUIBDO;Pacurita (Cabi)
27001056;QUIBDO - PUERTO MURILLO - CHOCO;Choco;QUIBDO;Puerto Murillo
27001060;QUIBDO - VILLA DEL ROSARIO - CHOCO;Choco;QUIBDO;Villa del Rosario
27001061;QUIBDO - WINANDO - CHOCO;Choco;QUIBDO;Winando
27006000;ACANDI - ACANDI - CHOCO;Choco;ACANDI;ACANDI
27006002;ACANDI - CAPITAN - CHOCO;Choco;ACANDI;Capitan
27006003;ACANDI - CAPURGANA - CHOCO;Choco;ACANDI;Capurgana
27006005;ACANDI - LA CALETA - CHOCO;Choco;ACANDI;La Caleta
27006006;ACANDI - PINORROA - CHOCO;Choco;ACANDI;Pinorroa
27006007;ACANDI - SAN FRANCISCO - CHOCO;Choco;ACANDI;San Francisco
27006008;ACANDI - SAN MIGUEL - CHOCO;Choco;ACANDI;San Miguel
27006009;ACANDI - SANTA CRUZ DE CHUGANDI - CHOCO;Choco;ACANDI;Santa Cruz de Chugandi
27006010;ACANDI - SAPZURRO - CHOCO;Choco;ACANDI;Sapzurro
27006014;ACANDI - VILLA CLARET - CHOCO;Choco;ACANDI;Villa Claret
27006015;ACANDI - GOLETA - CHOCO;Choco;ACANDI;Goleta
27006016;ACANDI - PENALOSA - CHOCO;Choco;ACANDI;Penalosa
27006017;ACANDI - RUFINO - CHOCO;Choco;ACANDI;Rufino
27025000;ALTO BAUDO - PIE DE PATO - CHOCO;Choco;ALTO BAUDO;PIE DE PATO
27025001;ALTO BAUDO - ALMENDRO - CHOCO;Choco;ALTO BAUDO;Almendro
27025002;ALTO BAUDO - AMPARRAIDA - CHOCO;Choco;ALTO BAUDO;Amparraida
27025003;ALTO BAUDO - APARTADO - CHOCO;Choco;ALTO BAUDO;Apartado
27025004;ALTO BAUDO - CHACHAJO - CHOCO;Choco;ALTO BAUDO;Chachajo
27025005;ALTO BAUDO - DUBAZA - CHOCO;Choco;ALTO BAUDO;Dubaza
27025006;ALTO BAUDO - NAUCA - CHOCO;Choco;ALTO BAUDO;Nauca
27025007;ALTO BAUDO - SAN FRANCISCO DE CUGUCHO - CHOCO;Choco;ALTO BAUDO;San Francisco de Cugucho
27025008;ALTO BAUDO - SANTA CATALINA - CHOCO;Choco;ALTO BAUDO;Santa Catalina
27025009;ALTO BAUDO - URUDO - CHOCO;Choco;ALTO BAUDO;Urudo
27025010;ALTO BAUDO - YUCAL - CHOCO;Choco;ALTO BAUDO;Yucal
27025011;ALTO BAUDO - BATATAL - CHOCO;Choco;ALTO BAUDO;Batatal
27025012;ALTO BAUDO - BELLAVISTA - CHOCO;Choco;ALTO BAUDO;Bellavista
27025013;ALTO BAUDO - CHIGORODO - CHOCO;Choco;ALTO BAUDO;Chigorodo
27050000;ATRATO - YUTO - CHOCO;Choco;ATRATO;YUTO
27050001;ATRATO - ARENAL - CHOCO;Choco;ATRATO;Arenal
27050002;ATRATO - DONA JOSEFA - CHOCO;Choco;ATRATO;Dona Josefa
27050003;ATRATO - SAMURINDO - CHOCO;Choco;ATRATO;Samurindo
27050004;ATRATO - REAL DE TANANDO - CHOCO;Choco;ATRATO;Real de Tanando
27050005;ATRATO - MOTOLDO - CHOCO;Choco;ATRATO;Motoldo
27050006;ATRATO - SAN JOSE DE PURRE - CHOCO;Choco;ATRATO;San Jose de Purre
27050007;ATRATO - SAN MARTIN DE PURRE - CHOCO;Choco;ATRATO;San Martin de Purre
27050008;ATRATO - LA MOLANA - CHOCO;Choco;ATRATO;La Molana
27050009;ATRATO - PUENTE DE TANANDO - CHOCO;Choco;ATRATO;Puente de Tanando
27050010;ATRATO - PUENTE DE PAIMADO - CHOCO;Choco;ATRATO;Puente de Paimado
27050011;ATRATO - ISLA DE LOS PINILLA - CHOCO;Choco;ATRATO;Isla de los Pinilla
27050012;ATRATO - PLAYA DE ORO - CHOCO;Choco;ATRATO;Playa de Oro
27050013;ATRATO - LA TOMA - CHOCO;Choco;ATRATO;La Toma
27050014;ATRATO - VUELTA MANZA - CHOCO;Choco;ATRATO;Vuelta Manza
27050015;ATRATO - BRAZO DE LOS NARANJOS - CHOCO;Choco;ATRATO;Brazo de los Naranjos
27050016;ATRATO - EL OCHO - CHOCO;Choco;ATRATO;El Ocho
27073000;BAGADO - BAGADO - CHOCO;Choco;BAGADO;BAGADO
27073001;BAGADO - AGUASAL - CHOCO;Choco;BAGADO;Aguasal
27073002;BAGADO - CHAMBARE - CHOCO;Choco;BAGADO;Chambare
27073003;BAGADO - DABAIBE - CHOCO;Choco;BAGADO;Dabaibe
27073004;BAGADO - ENGRIVADO - CHOCO;Choco;BAGADO;Engrivado
27073005;BAGADO - LA SIERRA - CHOCO;Choco;BAGADO;La Sierra
27073006;BAGADO - PIEDRA HONDA - CHOCO;Choco;BAGADO;Piedra Honda
27073007;BAGADO - SAN MARINO - CHOCO;Choco;BAGADO;San Marino
27073008;BAGADO - TAPERA - CHOCO;Choco;BAGADO;Tapera
27073009;BAGADO - EL SALTO - CHOCO;Choco;BAGADO;El Salto
