Codigo Centro Poblado,Nombre centro poblado,Aeropuerto,Distancia(Km),Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,Tipo_Cobertura
50245000,EL CALVARIO,VVC,23.22129889,True,PAO,30.01346166,SNR,72.3666388,VVC,23.22129889,BOG,61.77752693,Nacional
50245001,MONTFORT,VVC,17.29071522,True,PAO,21.99029411,SNR,69.07591253,VVC,17.29071522,BOG,70.23792232,Nacional
50245002,SAN FRANCISCO,VVC,28.33884911,True,PAO,35.69604647,SNR,75.6748051,VVC,28.33884911,BOG,56.0482453,Nacional
50245006,SAN JOSE,VVC,27.70107037,True,PAO,33.07745391,SNR,77.91352154,VVC,27.70107037,BOG,59.73805078,Nacional
50251000,EL CASTILLO,FUL,15.41997563,True,FUL,15.41997563,SNR,19.37004556,VVC,70.10631725,BOG,132.4395285,Regional
50251001,MEDELLÍN DEL ARIARI,SNR,15.21492746,True,FUL,20.48900352,SNR,15.21492746,VVC,63.57048708,BOG,125.2389207,Regional
50251003,MIRAVALLES,GRN,27.22394889,True,GRN,27.22394889,SNR,32.72661852,VVC,75.86611042,BOG,126.92981,Regional
50251004,PUERTO ESPERANZA,SNR,22.38850374,True,GRN,26.12718814,SNR,22.38850374,VVC,66.67311547,BOG,123.0858833,Regional
50270000,EL DORADO,SNR,16.83192319,True,7GK,17.15236357,SNR,16.83192319,VVC,53.53887368,BOG,112.3896314,Regional
50270001,PUEBLO SÁNCHEZ,SNR,12.57453783,True,7GK,21.05889703,SNR,12.57453783,VVC,58.44460538,BOG,120.4571423,Regional
50270002,SAN ISIDRO,SNR,14.19099519,True,7GK,16.59974497,SNR,14.19099519,VVC,53.61452305,BOG,114.3374017,Regional
50287000,FUENTE DE ORO,PUL,1.752288954,True,PUL,1.752288954,SNR,27.73751854,VVC,78.45242038,BOG,149.7226589,Regional
50287001,PUERTO ALJURE,FEO,3.681375568,True,FEO,3.681375568,SNR,37.79735889,VVC,87.28178699,BOG,159.9625265,Regional
50287002,PUERTO LIMÓN,FUT,2.65843067,True,FUT,2.65843067,SNR,43.16380924,VVC,89.93856288,BOG,165.1856158,Aeródromo
50287003,PUERTO SANTANDER,FUT,5.638110322,True,FUT,5.638110322,SNR,41.60299392,VVC,89.40285732,BOG,163.7825828,Aeródromo
50287004,UNIÓN DEL ARIARI,FEO,4.045938005,True,FEO,4.045938005,SNR,43.38694812,VVC,94.03467648,BOG,165.0119223,Aeródromo
50287005,LA COOPERATIVA,FUR,2.694408028,True,FUR,2.694408028,SNR,37.7202281,VVC,87.96932615,BOG,159.6809345,Regional
50287006,CAÑO BLANCO,FEO,6.675155598,True,FEO,6.675155598,SNR,46.12655048,VVC,94.91305227,BOG,168.3266559,Aeródromo
50287007,PUERTO NUEVO,FUR,2.798801597,True,FUR,2.798801597,SNR,35.00725835,VVC,86.2198617,BOG,156.4521836,Regional
50287008,BARRANCO COLORADO CAÑO VENADO,FUT,5.335781687,True,FUT,5.335781687,SNR,48.5990408,VVC,95.40562262,BOG,170.6859474,Aeródromo
50313000,GRANADA,FUL,6.386471441,True,FUL,6.386471441,SNR,17.41259349,VVC,69.86401801,BOG,137.4356554,Regional
50313001,CANAGUARO,GRN,2.418876526,True,GRN,2.418876526,SNR,30.07009722,VVC,82.38502191,BOG,146.3498972,Regional
50313002,DOS QUEBRADAS,GRN,4.748409617,True,GRN,4.748409617,SNR,30.21390275,VVC,82.10183402,BOG,144.3421363,Regional
50313004,LA PLAYA,FUL,8.039010228,True,FUL,8.039010228,SNR,22.60791401,VVC,74.9724914,BOG,140.3106299,Regional
50313005,PUERTO CALDAS,FUL,6.336067683,True,FUL,6.336067683,SNR,24.97463883,VVC,77.43826768,BOG,143.732669,Regional
50313006,AGUAS CLARAS,GRN,11.87996606,True,GRN,11.87996606,SNR,31.78161741,VVC,81.95100197,BOG,140.3333459,Regional
50313007,PUNTA BRAVA,GRN,2.151923279,True,GRN,2.151923279,SNR,30.31897233,VVC,82.68166012,BOG,146.919982,Regional
50318000,GUAMAL,7GK,5.62617728,True,7GK,5.62617728,SNR,21.82886129,VVC,36.35761897,BOG,100.3926974,Nacional
50318001,HUMADEA,7GK,4.631672964,True,7GK,4.631672964,SNR,14.3951872,VVC,41.94802684,BOG,107.8637826,Regional
50325000,MAPIRIPÁN,MAP,0.602356954,True,MAP,0.602356954,SJE,66.10966496,VVC,216.6758888,BOG,300.1442543,Aeródromo
50325001,PUERTO ALVIRA,PCJ,0.804389966,True,PCJ,0.804389966,SJE,104.6403,VVC,250.4951325,BOG,333.0257705,Aeródromo
50325002,MIELÓN,SJE,28.88285638,True,MAP,37.11609499,SJE,28.88285638,VVC,205.3426705,BOG,288.7410991,Regional
50325004,ANZUELO,PCJ,47.84423532,False,PCJ,47.84423532,SJE,122.8397374,VVC,219.5944956,BOG,299.5710672,Sin cobertura
50325005,GUACAMAYAS,PUE,45.05335184,False,PUE,45.05335184,SJE,69.26455361,VVC,139.6665366,BOG,222.7927825,Sin cobertura
50325006,LA COOPERATIVA,7IH,29.87846247,True,7IH,29.87846247,SJE,79.3421664,VVC,174.1700261,BOG,257.1866138,Aeródromo
50325007,PUERTO SIARE,PCJ,34.0137184,True,PCJ,34.0137184,SJE,111.1932931,VVC,224.0523724,BOG,305.2584434,Aeródromo
50325009,EL SILENCIO,PCJ,13.70454335,True,PCJ,13.70454335,SJE,112.7053802,VVC,245.0713862,BOG,326.8781478,Aeródromo
50325010,LA JUNGLA,7IH,34.81899948,True,7IH,34.81899948,SJE,79.1097469,VVC,161.1742,BOG,244.4173528,Aeródromo
50325011,RINCON DEL INDIO,PGP,42.61601482,False,PGP,42.61601482,SJE,132.9651972,VVC,225.9251992,BOG,305.0472339,Sin cobertura
50330000,MESETAS,GRN,31.17084106,True,GRN,31.17084106,SNR,53.01530099,VVC,99.37025205,BOG,146.9764909,Aeródromo
50330002,JARDÍN DE LAS PEÑAS,URM,20.78729419,True,URM,20.78729419,SNR,70.75025437,VVC,116.1812693,NVA,130.7160708,Aeródromo
50330004,MIRADOR,URM,34.57799541,True,URM,34.57799541,SNR,55.15715285,VVC,97.98563112,BOG,140.5944829,Aeródromo
50330005,ORIENTE,URM,10.6038874,True,URM,10.6038874,SNR,84.80580518,VVC,129.6427877,NVA,118.0633441,Aeródromo
50330007,LA ARGENTINA,URM,26.2585223,True,URM,26.2585223,SNR,77.80404597,VVC,126.112967,NVA,131.846595,Aeródromo
50330009,PUERTO NARIÑO,URM,26.2585223,True,URM,26.2585223,SNR,77.80404597,VVC,126.112967,NVA,131.846595,Aeródromo
50330010,SAN ISIDRO,URM,26.2585223,True,URM,26.2585223,SNR,77.80404597,VVC,126.112967,NVA,131.846595,Aeródromo
50350000,LA MACARENA,LMC,0.524254856,True,CDY,66.74078694,LMC,0.524254856,FLA,208.0945095,NVA,188.1154542,Regional
50350001,SAN FRANCISCO DE LA SOMBRA,SVI,45.03775313,False,GCA,68.80800469,SVI,45.03775313,FLA,142.8718171,NVA,142.1325649,Sin cobertura
50350002,LOS POZOS,SVI,23.48200642,True,GCA,47.13596662,SVI,23.48200642,FLA,126.7875113,NVA,123.0451605,Regional
50350003,SAN JUAN DEL LOSADA,SVI,36.51511272,True,GCA,55.63376186,SVI,36.51511272,FLA,143.5953979,NVA,122.1995971,Regional
50350007,LA CRISTALINA,LMC,54.27437456,False,GCA,76.18505915,LMC,54.27437456,FLA,157.0382765,NVA,142.9320578,Sin cobertura
50350008,EL RUBÍ,LMC,54.28983905,False,GCA,79.6739643,LMC,54.28983905,FLA,170.6659406,NVA,134.4090891,Sin cobertura
50350010,EL VERGEL,LMC,20.81678117,True,CDY,68.41527962,LMC,20.81678117,FLA,189.0511491,NVA,169.3947355,Regional
50350011,LA TUNIA,CDY,40.05421403,False,CDY,40.05421403,LMC,59.28440104,FLA,157.7556223,NVA,180.0875973,Sin cobertura
50350012,LAS DELICIAS,SVI,31.36312568,True,GCA,53.85422299,SVI,31.36312568,FLA,135.2889404,NVA,126.5289391,Regional
50350013,LAURELES,LMC,32.07166338,True,CDY,69.1739725,LMC,32.07166338,FLA,177.6897983,NVA,160.8583436,Regional
50350014,PLAYA RICA,LMC,52.58909951,False,CDY,68.43636559,LMC,52.58909951,FLA,155.7343269,NVA,152.179087,Sin cobertura
50350015,PUERTO LOZADA,SVI,24.5056299,True,GCA,35.28724517,SVI,24.5056299,FLA,132.0340573,NVA,100.4941019,Regional
50350016,VILLA CARDONA,SVI,53.94122354,False,CDY,65.20211186,SVI,53.94122354,FLA,133.1600256,NVA,158.7361476,Sin cobertura
50370000,URIBE,URM,0.65788405,True,URM,0.65788405,SNR,89.82638179,VVC,131.7194889,NVA,109.5015816,Aeródromo
50370001,LA JULIA,URM,31.1289229,True,URM,31.1289229,SNR,98.71535387,VVC,147.2353346,NVA,119.6940636,Aeródromo
50370002,EL DIVISO,URM,17.76508766,True,URM,17.76508766,SNR,91.27519854,VVC,137.7350384,NVA,116.821008,Aeródromo
50400000,LEJANÍAS,GRN,31.00355938,True,GRN,31.00355938,SNR,42.12293157,VVC,84.65207977,BOG,131.4491349,Aeródromo
50400001,CACAYAL,GRN,17.17697972,True,GRN,17.17697972,SNR,35.23334934,VVC,83.70625412,BOG,138.839336,Regional
50400002,ANGOSTURAS DEL GUAPE,GRN,33.99935009,True,GRN,33.99935009,SNR,42.42974817,VVC,83.00639104,BOG,128.0819302,Aeródromo
50450000,PUERTO CONCORDIA,SJE,14.2575329,True,TPI,38.66141593,SJE,14.2575329,VVC,196.2781233,BOG,277.674701,Regional
50450001,EL PORORIO,SJE,33.84163683,True,PUE,45.59846628,SJE,33.84163683,VVC,173.3896938,BOG,255.425443,Regional
50450002,LINDENAI,SJE,17.08469864,True,TPI,48.50901031,SJE,17.08469864,VVC,190.1227276,BOG,272.1840915,Regional
50450003,SAN FERNANDO,SJE,18.44741861,True,MAP,52.30997418,SJE,18.44741861,VVC,196.1572075,BOG,279.0693535,Regional
50568000,PUERTO GAITÁN,PGM,1.294370922,True,PGM,1.294370922,SOX,180.5112836,EYP,116.5839733,BOG,232.7922978,Aeródromo
50568001,DOMO PLANAS,7NT,33.31322414,True,7NT,33.31322414,PCE,173.7832321,EYP,172.3248107,BOG,317.9541072,Aeródromo
50568002,SAN PEDRO DE ARIMENA,7GE,10.36078589,True,7GE,10.36078589,SOX,190.7935936,EYP,115.6923238,BOG,280.0550898,Aeródromo
50568004,SAN MIGUEL,9BY,15.74710744,True,9BY,15.74710744,SOX,178.7358554,EYP,107.1289081,BOG,254.3682348,Aeródromo
50568005,EL PORVENIR,ORC,8.619421262,True,ORC,8.619421262,PCE,182.4194295,EYP,126.7817059,BOG,304.2239831,Aeródromo
50568006,PUERTO TRUJILLO,PGP,31.77190584,True,PGP,31.77190584,PCE,188.5657458,EYP,257.309536,BOG,367.4158379,Aeródromo
50568007,PUENTE ARIMENA,7GE,10.40136598,True,7GE,10.40136598,SOX,194.9759071,EYP,119.6780293,BOG,284.9056114,Aeródromo
50568008,ALTO TILLAVÁ,7NT,30.10590123,True,7NT,30.10590123,SJE,194.0016057,EYP,168.2481181,BOG,289.4416244,Aeródromo
50568010,LA CRISTALINA,7NT,2.596320427,True,7NT,2.596320427,PCE,206.269092,EYP,143.8614033,BOG,282.9093874,Aeródromo
50568012,MURUJUY,CAR,23.4943621,True,CAR,23.4943621,PCE,163.5620276,EYP,163.6919398,BOG,322.691062,Aeródromo
50573000,PUERTO LÓPEZ,9MI,2.50854128,True,9MI,2.50854128,SNR,91.9874843,VVC,73.36994018,BOG,148.2071613,Aeródromo
50573001,LA BALSA,PLS,4.253564773,True,PLS,4.253564773,SNR,81.2292522,VVC,64.07693102,BOG,141.3823978,Aeródromo
50573003,PACHAQUIARO,PRL,1.652901368,True,PRL,1.652901368,SNR,69.2799807,VVC,50.41752557,BOG,129.5358718,Aeródromo
50573004,ALTAMIRA,VCC,14.06562972,True,VCC,14.06562972,SNR,57.85416394,VVC,67.19876443,BOG,150.8162755,Aeródromo
50573006,PUERTO GUADALUPE,9MO,16.83783214,True,9MO,16.83783214,SNR,152.5424222,EYP,111.5318978,BOG,191.8189779,Aeródromo
50573007,PUERTO PORFÍA,9DO,2.145738145,True,9DO,2.145738145,SNR,89.0667036,VVC,64.9311469,BOG,137.7628223,Aeródromo
50573008,REMOLINO,9NG,11.3329341,True,9NG,11.3329341,SNR,136.8415936,VVC,113.0206344,BOG,177.3169192,Aeródromo
50573010,BOCAS DEL GUAYURIBA,VCC,9.041773751,True,VCC,9.041773751,SNR,70.51442757,VVC,62.7954161,BOG,144.0282283,Aeródromo
50573011,GUICHIRAL,PLO,2.175111504,True,PLO,2.175111504,SNR,84.55571919,VVC,60.65106976,BOG,134.65134,Aeródromo
50573012,CHAVIVA,9NJ,6.763272057,True,9NJ,6.763272057,SOX,162.9454369,EYP,107.105046,BOG,205.118408,Aeródromo
50573013,EL TIGRE,9AX,2.30965869,True,9AX,2.30965869,SNR,75.51738958,VVC,50.53028264,BOG,126.3973201,Aeródromo
50577000,PUERTO LLERAS,PLL,2.301440043,True,PLL,2.301440043,SNR,59.42106573,VVC,103.4422427,BOG,180.8544612,Aeródromo
50577003,CASIBARE,CLA,36.77679066,True,CLA,36.77679066,SJE,80.45085431,VVC,126.9316195,BOG,209.5853413,Aeródromo
50577004,CAÑO RAYADO,PLL,14.15925962,True,PLL,14.15925962,SNR,67.62569954,VVC,114.0493765,BOG,189.7753061,Aeródromo
50577005,VILLA LA PAZ,PUE,20.20175613,True,PUE,20.20175613,SNR,84.06824743,VVC,130.9648824,BOG,206.2891956,Aeródromo
50577006,TIERRA GRATA,PUE,17.20042705,True,PUE,17.20042705,SNR,84.67558855,VVC,126.8607454,BOG,205.7088153,Aeródromo
50577007,LA UNIÓN,PLL,8.906375701,True,PLL,8.906375701,SNR,61.88004754,VVC,108.0395001,BOG,183.9541414,Aeródromo
50577008,VILLA PALMERAS,CLA,26.4730484,True,CLA,26.4730484,SNR,85.64399819,VVC,120.2577225,BOG,202.1539713,Aeródromo
50590000,PUERTO RICO,PUE,0.376444518,True,PUE,0.376444518,SJE,74.64878681,VVC,143.9347783,BOG,221.9674729,Aeródromo
50590003,LA LINDOSA,PUE,29.14347895,True,PUE,29.14347895,SJE,46.30606757,VVC,164.0200959,BOG,244.7916187,Aeródromo
50590004,BARRANCO COLORADO,PUE,16.97551556,True,PUE,16.97551556,SJE,58.88317227,VVC,159.9700464,BOG,238.6701981,Aeródromo
50590005,PUERTO TOLEDO,PUE,24.45911906,True,PUE,24.45911906,SNR,91.26743087,VVC,139.8590919,NVA,207.744176,Aeródromo
50590006,CHARCO DANTO,PUE,36.60515849,True,PUE,36.60515849,SJE,38.31439859,VVC,171.7285359,BOG,252.7026279,Regional
50590007,LA TIGRA,URM,34.57799541,True,URM,34.57799541,SNR,55.15715285,VVC,97.98563112,BOG,140.5944829,Aeródromo
50590008,PUERTO CHISPAS,PUE,26.56525777,True,PUE,26.56525777,SJE,48.01312648,VVC,164.637821,BOG,244.8540557,Aeródromo
50606000,RESTREPO,PAO,11.62617955,True,PAO,11.62617955,SNR,63.58793068,VVC,11.67347269,BOG,81.06175728,Nacional
50680000,SAN CARLOS DE GUAROA,9MH,15.12182986,True,9MH,15.12182986,SNR,49.57432993,VVC,65.626344,BOG,149.0960648,Aeródromo
50680001,PAJURE,VCC,3.687712602,True,VCC,3.687712602,SNR,65.66419702,VVC,62.43850302,BOG,144.8146613,Aeródromo
50680002,SURIMENA,SGU,3.871730185,True,SGU,3.871730185,SNR,45.13904549,VVC,47.91795662,BOG,131.5680823,Aeródromo
50680003,LA PALMERA,SGG,6.686764067,True,SGG,6.686764067,SNR,55.58879404,VVC,50.51642888,BOG,133.5294078,Aeródromo
50683000,SAN JUAN DE ARAMA,GRN,13.33880536,True,GRN,13.33880536,SNR,42.05880481,VVC,92.99229778,BOG,150.6935557,Aeródromo
50683001,EL VERGEL,GRN,24.6758773,True,GRN,24.6758773,SNR,41.18315423,VVC,87.17376763,BOG,137.6613086,Aeródromo
50683005,MESA FERNÁNDEZ,GRN,29.60222388,True,GRN,29.60222388,SNR,46.72329394,VVC,91.5674062,BOG,139.0667466,Aeródromo
50683010,CAMPO ALEGRE,VIH,10.03801087,True,VIH,10.03801087,SNR,55.1821976,VVC,107.5969669,NVA,169.1266692,Aeródromo
50683011,CERRITO,FEO,16.28732196,True,FEO,16.28732196,SNR,54.3167765,VVC,105.779106,BOG,174.7283046,Aeródromo
50683012,MIRAFLOREZ,VIH,14.81182081,True,VIH,14.81182081,SNR,55.94385801,VVC,107.9686433,NVA,162.8248996,Aeródromo
50683013,PEÑAS BLANCAS,VIH,20.68514513,True,VIH,20.68514513,SNR,55.13157388,VVC,106.4889984,NVA,158.3459635,Aeródromo
50683015,BELLA VISTA,GRN,4.164104251,True,GRN,4.164104251,SNR,35.7621326,VVC,87.85968271,BOG,149.9660244,Regional
50686000,SAN JUANITO,VVC,32.9472237,True,PAO,36.85175989,SNR,84.05953324,VVC,32.9472237,BOG,58.73165393,Nacional
50689000,SAN MARTÍN,SNR,0.835506079,True,7GK,17.07815836,SNR,0.835506079,VVC,52.64558363,BOG,121.9194111,Regional
50689001,EL MEREY,ELU,10.43780921,True,ELU,10.43780921,SNR,14.45999532,VVC,49.07008671,BOG,126.0499206,Regional
50689006,EL PARAISO MEJOR VIVIR,SNR,2.406955216,True,7GK,18.54375377,SNR,2.406955216,VVC,52.75777517,BOG,123.7576468,Regional
50711000,VISTAHERMOSA,VIH,1.280358061,True,VIH,1.280358061,SNR,64.49025435,VVC,116.9219781,NVA,172.4374354,Aeródromo
50711001,CAMPO ALEGRE,VIH,10.10420192,True,VIH,10.10420192,SNR,55.10186016,VVC,107.5165946,NVA,169.155204,Aeródromo
50711002,PIÑALITO,VIH,19.98290939,True,VIH,19.98290939,SNR,80.80233702,VVC,132.7836099,NVA,179.8520104,Aeródromo
50711003,MARACAIBO,VIH,16.16639756,True,VIH,16.16639756,SNR,78.20728012,VVC,130.6084837,NVA,161.5223601,Aeródromo
50711004,CAÑO AMARILLO,VIH,23.50263793,True,VIH,23.50263793,LMC,84.94943343,VVC,139.0661804,NVA,162.6107141,Aeródromo
50711005,PUERTO LUCAS MARGEN IZQUIERDO,VIH,3.865653081,True,VIH,3.865653081,SNR,67.00295498,VVC,119.465885,NVA,169.2979792,Aeródromo
50711006,PUERTO LUCAS MARGEN DERECHO,VIH,4.276870016,True,VIH,4.276870016,SNR,67.37596389,VVC,119.839332,NVA,169.0375071,Aeródromo
50711008,PUERTO ESPERANZA MARGEN IZQUIERDO,VIH,9.179910761,True,VIH,9.179910761,SNR,61.07481011,VVC,113.3723182,NVA,164.2362251,Aeródromo
50711012,COSTA RICA,VIH,15.64763513,True,VIH,15.64763513,SNR,59.08517263,VVC,110.9256344,NVA,159.6500836,Aeródromo
50711014,PALESTINA,VIH,9.799163868,True,VIH,9.799163868,SNR,70.2825484,VVC,122.6662099,NVA,163.1023614,Aeródromo
50711016,SANTO DOMINGO,VIH,30.7567432,True,VIH,30.7567432,LMC,76.62862288,VVC,146.7351271,NVA,165.6791848,Aeródromo
50711017,TRES ESQUINAS,VIH,37.37354522,True,VIH,37.37354522,LMC,72.1771511,VVC,150.977014,NVA,181.4024726,Aeródromo
50711018,ALBANIA,VIH,9.170252054,True,VIH,9.170252054,SNR,71.56185637,VVC,124.0095497,NVA,165.4789738,Aeródromo
50711019,BUENOS AIRES,VIH,10.13526916,True,VIH,10.13526916,SNR,68.67017827,VVC,120.9883139,NVA,161.9422396,Aeródromo
50711020,EL TRIUNFO,VIH,37.37354522,True,VIH,37.37354522,LMC,72.1771511,VVC,150.977014,NVA,181.4024726,Aeródromo
50711021,LA REFORMA,VIH,42.86481551,False,VIH,42.86481551,LMC,64.11298012,VVC,158.741486,NVA,169.848705,Sin cobertura
50711022,PALMERAS,VIH,36.92074904,True,VIH,36.92074904,LMC,70.13220783,VVC,152.8763433,NVA,168.1821953,Aeródromo
52001000,SAN JUAN DE PASTO,PSO,20.53700658,True,ORI,75.34107262,VGP,79.11545694,PSO,20.53700658,IPI,58.54714529,Nacional
52001001,CATAMBUCO,PSO,25.7299118,True,ORI,72.52985378,VGP,79.57613824,PSO,25.7299118,IPI,53.56415882,Nacional
52001003,EL ENCANO,PSO,30.09133521,True,ORI,63.2247583,VGP,64.38402432,PSO,30.09133521,IPI,66.38286582,Nacional
52001004,GENOY,PSO,15.08764639,True,ORI,84.0722649,VGP,87.15770758,PSO,15.08764639,IPI,58.66727877,Nacional
52001005,LA LAGUNA,PSO,23.33500727,True,ORI,70.16815299,VGP,71.42322806,PSO,23.33500727,IPI,64.04183327,Nacional
52001007,OBONUCO,PSO,22.9682642,True,ORI,75.39336548,VGP,81.39612427,PSO,22.9682642,IPI,54.5728181,Nacional
52001008,SANTA BARBARA,PSO,35.35998517,True,ORI,66.0520344,VGP,78.41781954,PSO,35.35998517,IPI,47.4118278,Nacional
52001009,JONGOVITO,PSO,22.77651959,True,ORI,74.39966964,VGP,79.77330785,PSO,22.77651959,IPI,55.95286934,Nacional
52001010,GUALMATÁN,PSO,24.99066113,True,ORI,74.54078995,VGP,81.79644418,PSO,24.99066113,IPI,52.55649101,Nacional
52001012,MAPACHICO - ATICANCE,PSO,17.55559324,True,ORI,80.82409305,VGP,84.71046228,PSO,17.55559324,IPI,57.42948854,Nacional
52001013,EL SOCORRO CIMARRÓN,PSO,35.84090447,True,ORI,62.38259209,VGP,73.55677728,PSO,35.84090447,IPI,51.49114726,Nacional
52001016,MOTILÓN,PSO,33.60658473,True,ORI,60.03943559,VGP,64.80742105,PSO,33.60658473,IPI,62.43542663,Nacional
52001019,CEROTAL,PSO,39.11082711,True,ORI,62.32163561,VGP,76.41280022,PSO,39.11082711,IPI,47.01133569,Nacional
52001021,LA VICTORIA,PSO,31.65490694,True,ORI,68.69105332,VGP,79.04824936,PSO,31.65490694,IPI,49.38571284,Nacional
52001024,SAN JOSÉ,PSO,31.15276834,True,ORI,62.17179737,VGP,63.3259283,PSO,31.15276834,IPI,66.79020782,Nacional
52001025,EL PUERTO,PSO,31.57180269,True,ORI,61.74702654,VGP,63.72371429,PSO,31.57180269,IPI,65.75151136,Nacional
52001027,CABRERA,PSO,21.87919422,True,ORI,71.61542171,VGP,72.47135071,PSO,21.87919422,IPI,64.34265455,Nacional
52001029,DOLORES,PSO,23.36768755,True,ORI,71.02416604,VGP,74.22579885,PSO,23.36768755,IPI,60.60485793,Nacional
52001030,BUESAQUILLO,PSO,21.90928939,True,ORI,72.5310806,VGP,75.35805488,PSO,21.90928939,IPI,60.83506412,Nacional
52001033,CUJACAL,PSO,19.27462771,True,ORI,75.34106633,VGP,77.59249885,PSO,19.27462771,IPI,61.20749322,Nacional
52001036,TESCUAL,PSO,17.9979762,True,ORI,77.27600587,VGP,79.75616175,PSO,17.9979762,IPI,60.47063006,Nacional
52001039,ANGANOY,PSO,20.40584466,True,ORI,76.993585,VGP,81.59516448,PSO,20.40584466,IPI,56.72905059,Nacional
52001042,DAZA,PSO,14.61290936,True,ORI,80.11935836,VGP,81.10246216,PSO,14.61290936,IPI,62.79561172,Nacional
52001051,CUBIJAN BAJO,PSO,28.44955563,True,ORI,72.5680206,VGP,81.75690879,PSO,28.44955563,IPI,49.75801627,Nacional
52001052,SAN FERNANDO,PSO,22.79001296,True,ORI,71.03661984,VGP,73.07595626,PSO,22.79001296,IPI,62.53150216,Nacional
52001053,MOCONDINO,PSO,22.81831795,True,ORI,71.92633918,VGP,75.41514137,PSO,22.81831795,IPI,59.87298593,Nacional
52001055,CANCHALA,PSO,22.36527336,True,ORI,72.53761127,VGP,76.06101766,PSO,22.36527336,IPI,59.6513654,Nacional
52001056,LOS ANGELES,PSO,36.37315735,True,ORI,64.93705752,VGP,77.72804541,PSO,36.37315735,IPI,47.37869073,Nacional
52001058,EL ROSARIO,,999999,False,,999999,,999999,,999999,,999999,Sin cobertura
52001059,JAMONDINO,PSO,23.87490635,True,ORI,71.58464331,VGP,76.15437779,PSO,23.87490635,IPI,58.13855015,Nacional
52001063,BOTANILLA,PSO,25.5468014,True,ORI,72.04116573,VGP,78.68368514,PSO,25.5468014,IPI,54.43199692,Nacional
52001064,CHARGUAYACO,PSO,15.73593046,True,ORI,83.33092979,VGP,86.66620037,PSO,15.73593046,IPI,58.23564556,Nacional
52001065,CRUZ DE AMARILLO,PSO,29.43416785,True,ORI,70.27178276,VGP,79.44074145,PSO,29.43416785,IPI,50.71446596,Nacional
52001066,EL CAMPANERO,PSO,29.28374284,True,ORI,67.37908823,VGP,74.87565442,PSO,29.28374284,IPI,54.77971798,Nacional
52001068,JURADO,PSO,33.36397317,True,ORI,65.4175298,VGP,75.83803705,PSO,33.36397317,IPI,50.94929338,Nacional
52001071,LA MERCED,PSO,27.05658893,True,ORI,72.14634836,VGP,80.1298603,PSO,27.05658893,IPI,52.05039676,Nacional
52001072,LAS ENCINAS,PSO,39.39376266,True,ORI,60.90272118,VGP,74.68692392,PSO,39.39376266,IPI,48.45799823,Nacional
52001073,MAPACHICO ALTO,PSO,18.19038157,True,ORI,79.72399249,VGP,83.70011567,PSO,18.19038157,IPI,57.40459314,Nacional
52001074,MAPACHICO SAN JOSÉ,PSO,17.94089364,True,ORI,80.21884412,VGP,84.18475441,PSO,17.94089364,IPI,57.35690264,Nacional
52001076,SAN FRANCISCO,PSO,19.09482695,True,ORI,74.62759647,VGP,75.45104947,PSO,19.09482695,IPI,63.78939663,Nacional
52001078,SAN JUAN DE ANGANOY,PSO,20.38002544,True,ORI,77.35549142,VGP,82.0967175,PSO,20.38002544,IPI,56.40465561,Nacional
52001079,SANTA LUCÍA,PSO,44.33628934,False,ORI,51.23635349,VGP,63.90281334,PSO,44.33628934,IPI,57.20185944,Sin cobertura
52001080,VILLA MARÍA,PSO,16.39435456,True,ORI,81.92636087,VGP,85.33657663,PSO,16.39435456,IPI,58.2015308,Nacional
52001086,GUALMATAN ALTO,PSO,25.30846273,True,ORI,74.89742658,VGP,82.50352488,PSO,25.30846273,IPI,51.81664866,Nacional
52001087,LA CALDERA,,999999,False,,999999,,999999,,999999,,999999,Sin cobertura
52001089,PUERRES,PSO,22.46857498,True,ORI,72.57385089,VGP,76.27688167,PSO,22.46857498,IPI,59.33572399,Nacional
52019000,SAN JOSÉ,PSO,24.95518437,True,EGY,68.15157711,VGP,76.34145823,PSO,24.95518437,IPI,94.6856413,Nacional
52019004,CAMPOBELLO,PSO,27.30672143,True,EGY,66.08726323,VGP,76.44701927,PSO,27.30672143,IPI,97.24859312,Nacional
52019009,CARMELO ASENTAMIENTO 1,PSO,25.73571502,True,EGY,67.20024703,VGP,76.64624379,PSO,25.73571502,IPI,95.66554333,Nacional
52019013,FÁTIMA,PSO,25.26574105,True,EGY,67.16882051,VGP,77.11622581,PSO,25.26574105,IPI,95.36840723,Nacional
52022000,ALDANA,IPI,3.894387135,True,ORI,94.65550069,VGP,122.0970157,PSO,73.07853748,IPI,3.894387135,Internacional
52022001,PAMBA ROSA,IPI,2.870619171,True,ORI,93.88275724,VGP,121.7629607,PSO,73.83743881,IPI,2.870619171,Internacional
52022003,SAN LUIS,IPI,0.034992209,True,ORI,91.00070027,VGP,119.1288435,PSO,72.93659219,IPI,0.034992209,Internacional
52036000,ANCUYA,PSO,28.92070297,True,MGP,94.2779256,VGP,105.8084722,PSO,28.92070297,IPI,47.93680755,Nacional
52036017,INDO SANTA ROSA,PSO,34.60795264,True,MGP,95.47982745,VGP,107.2073243,PSO,34.60795264,IPI,41.54237985,Nacional
52051000,BERRUECOS,PSO,21.00214002,True,EGY,66.30836552,VGP,82.86596223,PSO,21.00214002,IPI,92.98569191,Nacional
