id,id_fecha,id_centro_poblado,id_aeropuerto,id_categoria,id_tipo_cobertura,distancia
1,4702,5001000,156,A,I,52.67179641
2,4702,5001000,833,R,I,62.45094172
3,4702,5001001,11,A,I,61.18342718
4,4702,5001001,833,R,I,49.85921309
5,4702,5001004,156,A,I,49.77671062
6,4702,5001004,833,R,I,71.82711814
7,4702,5001009,156,A,I,50.07859843
8,4702,5001009,833,R,I,57.80080211
9,4702,5001010,156,A,I,51.18130596
10,4702,5001010,833,R,I,56.86918776
11,4702,5001012,156,A,I,55.16639267
12,4702,5001012,833,R,I,56.86609006
13,4702,5001013,156,A,I,48.10432543
14,4702,5001013,833,R,I,59.86055268
15,4702,5001014,156,A,I,53.18550201
16,4702,5001014,833,R,I,74.03188967
17,4702,5001015,156,A,I,49.23270972
18,4702,5001015,833,R,I,73.16763075
19,4702,5001017,156,A,I,56.33188972
20,4702,5001017,833,R,I,54.41159201
21,4702,5001018,156,A,I,51.63102128
22,4702,5001018,833,R,I,72.51160452
23,4702,5001019,156,A,I,48.814953
24,4702,5001019,833,R,I,70.15342422
25,4702,5001022,11,A,I,62.27057162
26,4702,5001022,833,R,I,48.40788781
27,4702,5001023,156,A,I,58.09252237
28,4702,5001023,833,R,I,53.99225101
29,4702,5001025,156,A,I,55.810063
30,4702,5001025,833,R,I,54.79716942
31,4702,5001027,156,A,I,57.04593468
32,4702,5001027,833,R,I,54.5407788
33,4702,5001029,156,A,I,52.59741005
34,4702,5001029,833,R,I,71.77700224
35,4702,5001031,156,A,I,46.10494664
36,4702,5001031,833,R,I,54.68569704
37,4702,5001032,156,A,I,57.27457639
38,4702,5001032,833,R,I,55.19825594
39,4702,5001033,11,A,I,60.16085427
40,4702,5001033,833,R,I,48.78910902
41,4702,5001035,156,A,I,60.61273969
42,4702,5001035,833,R,I,53.40115885
43,4702,5001039,156,A,I,58.16087528
44,4702,5001039,833,R,I,54.43320812
45,4702,5001040,156,A,I,48.50538142
46,4702,5001040,833,R,I,71.91721456
47,4702,5001048,156,A,I,46.47883057
48,4702,5001048,833,R,I,57.53936741
49,4702,5001052,156,A,I,55.30964805
50,4702,5001052,833,R,I,71.9488134
51,4702,5001054,156,A,I,55.96319771
52,4702,5001054,833,R,I,70.5495543
53,4702,5001055,156,A,I,54.04213704
54,4702,5001055,833,R,I,71.51846671
55,4702,5001057,156,A,I,52.78410709
56,4702,5001057,833,R,I,69.7430198
57,4702,5001066,156,A,I,47.27232195
58,4702,5001066,833,R,I,56.87621972
59,4702,5002000,156,A,A,19.35841038
60,4702,5002000,740,R,A,88.04237782
61,4702,5002002,156,A,A,13.31455857
62,4702,5002002,740,R,A,88.47882984
63,4702,5002004,156,A,A,9.891271961
64,4702,5002004,740,R,A,92.84917823
65,4702,5002016,156,A,A,19.26601337
66,4702,5002016,740,R,A,87.49334503
67,4702,5004000,833,R,R,34.89043443
68,4702,5004003,833,R,R,39.02177131
69,4702,5021000,11,A,I,42.15076189
70,4702,5030000,156,A,I,31.46546954
71,4702,5030000,833,R,I,58.17017273
72,4702,5030001,156,A,I,30.06753522
73,4702,5030001,833,R,I,59.24074196
74,4702,5030003,156,A,I,34.54180362
75,4702,5030003,833,R,I,56.61180221
76,4702,5030004,156,A,I,34.31018331
77,4702,5030004,833,R,I,56.01628371
78,4702,5030005,156,A,I,33.59028706
79,4702,5030005,833,R,I,56.59518808
80,4702,5030006,156,A,I,32.33152411
81,4702,5030006,833,R,I,58.28726954
82,4702,5030011,156,A,I,35.51106568
83,4702,5030011,833,R,I,55.98425894
84,4702,5030012,156,A,I,30.31469247
85,4702,5030012,833,R,I,58.78090722
86,4702,5030013,156,A,I,32.8778748
87,4702,5030013,833,R,I,57.95017495
88,4702,5031000,572,A,A,4.299011388
89,4702,5031000,764,R,A,41.94829268
90,4702,5031004,572,A,R,16.94715444
91,4702,5031004,764,R,R,32.88498579
92,4702,5034000,156,A,A,33.15988997
93,4702,5034000,833,R,A,79.99508465
94,4702,5034001,156,A,A,27.63366477
95,4702,5034001,833,R,A,79.21603059
96,4702,5034003,156,A,A,29.8698051
97,4702,5034003,833,R,A,72.22669186
98,4702,5034006,156,A,A,39.11131569
99,4702,5034006,833,R,A,83.22613183
100,4702,5034007,156,A,S,40.86174354
101,4702,5034007,833,R,S,72.31281117
102,4702,5034012,156,A,S,40.28332325
103,4702,5034012,833,R,S,88.97742208
104,4702,5034014,156,A,A,31.55937725
105,4702,5034014,833,R,A,83.01819894
106,4702,5034015,156,A,A,38.01444085
107,4702,5034015,833,R,A,78.72224985
108,4702,5036000,156,A,I,39.24834522
109,4702,5036000,833,R,I,53.29638061
110,4702,5036001,156,A,I,36.32620332
111,4702,5036001,833,R,I,55.38403474
112,4702,5036006,156,A,I,38.11483242
113,4702,5036006,833,R,I,53.97783022
114,4702,5036011,156,A,I,41.66853671
115,4702,5036011,833,R,I,49.13928507
116,4702,5038000,11,A,A,18.48901521
117,4702,5038000,764,R,A,69.7889027
118,4702,5038008,11,A,A,23.81584503
119,4702,5038008,764,R,A,87.99118897
120,4702,5040000,572,A,A,22.83458261
121,4702,5040000,764,R,A,48.2854606
122,4702,5040002,572,A,R,54.33351286
123,4702,5040002,695,N,R,137.372665
124,4702,5040003,572,A,A,12.32208293
125,4702,5040003,764,R,A,47.65567777
126,4702,5042000,833,R,A,43.03568878
127,4702,5042002,833,R,R,28.02630903
128,4702,5042006,833,R,R,31.62268894
129,4702,5042007,833,R,R,29.32032662
130,4702,5042008,833,R,A,41.59929258
131,4702,5042009,833,R,S,41.32559853
132,4702,5044000,833,R,N,31.77779653
133,4702,5044001,833,R,R,20.61209742
134,4702,5044005,833,R,N,25.40907885
135,4702,5044006,833,R,N,32.30348882
136,4702,5045000,551,R,N,98.68584922
137,4702,5045000,603,N,N,12.75393828
138,4702,5045001,551,R,N,103.8216706
139,4702,5045001,603,N,N,18.75366481
140,4702,5045002,551,R,N,96.84378512
141,4702,5045002,603,N,N,7.866024486
142,4702,5045003,551,R,N,101.6579206
143,4702,5045003,603,N,N,7.546371207
144,4702,5045007,551,R,N,97.39117389
145,4702,5045007,603,N,N,0.906253016
146,4702,5045008,551,R,N,103.7655778
147,4702,5045008,603,N,N,6.831947522
148,4702,5045009,551,R,N,103.3088004
149,4702,5045009,603,N,N,7.026045358
150,4702,5045010,551,R,N,96.71371045
151,4702,5045010,603,N,N,14.83476057
152,4702,5045011,551,R,N,97.3376239
153,4702,5045011,603,N,N,10.45207222
154,4702,5045014,551,R,N,88.39082527
155,4702,5045014,603,N,N,10.68036353
156,4702,5045015,551,R,N,102.0374821
157,4702,5045015,603,N,N,8.132636209
158,4702,5045016,551,R,N,90.68931447
159,4702,5045016,603,N,N,9.571848125
160,4702,5051000,551,R,A,101.0535949
161,4702,5051000,609,A,A,1.2832102
162,4702,5051000,683,I,A,203.3950708
163,4702,5051000,746,N,A,66.09661369
164,4702,5051001,551,R,A,109.7351709
165,4702,5051001,683,I,A,220.4013394
166,4702,5051001,746,N,A,55.47156649
167,4702,5051003,551,R,A,98.98910398
168,4702,5051003,609,A,A,25.35395751
169,4702,5051003,683,I,A,224.2717904
170,4702,5051003,746,N,A,65.28869669
171,4702,5051005,551,R,A,103.4834431
172,4702,5051005,683,I,A,230.9639474
173,4702,5051005,746,N,A,64.67918775
174,4702,5051008,551,R,A,88.6813201
175,4702,5051008,683,I,A,228.8925903
176,4702,5051008,746,N,A,75.11845936
177,4702,5051009,551,R,A,85.30679765
178,4702,5051009,683,I,A,229.7253715
179,4702,5051009,746,N,A,78.24637526
180,4702,5051010,551,R,A,92.11899149
181,4702,5051010,683,I,A,230.6199022
182,4702,5051010,746,N,A,72.73441575
183,4702,5051011,551,R,A,92.28643809
184,4702,5051011,609,A,A,20.45577226
185,4702,5051011,683,I,A,223.5915216
186,4702,5051011,746,N,A,71.07431799
187,4702,5051014,551,R,A,97.81516522
188,4702,5051014,683,I,A,237.5307302
189,4702,5051014,746,N,A,71.93082649
190,4702,5055000,740,R,S,64.29894076
191,4702,5059000,156,A,N,47.12341888
192,4702,5059000,833,R,N,43.5344787
193,4702,5059001,156,A,N,47.20477448
194,4702,5059001,833,R,N,42.05772234
195,4702,5059003,156,A,N,46.07529202
196,4702,5059003,833,R,N,44.18368431
197,4702,5059006,156,A,N,47.10152809
198,4702,5059006,833,R,N,41.76055921
199,4702,5059009,156,A,N,48.47793166
200,4702,5059009,833,R,N,41.38252646
201,4702,5079000,11,A,I,32.07164769
202,4702,5079000,833,R,I,90.28913212
203,4702,5079001,11,A,I,36.72791964
204,4702,5079001,833,R,I,83.25951254
205,4702,5079005,11,A,I,37.77818689
206,4702,5079005,833,R,I,81.57872138
207,4702,5079008,11,A,I,34.77469954
208,4702,5079008,833,R,I,86.68046115
209,4702,5079014,11,A,I,28.02514213
210,4702,5079014,764,R,I,86.71115098
211,4702,5079016,11,A,I,29.76092913
212,4702,5079016,764,R,I,89.44864845
213,4702,5079017,11,A,I,36.60712546
214,4702,5079017,833,R,I,81.04693322
215,4702,5079018,11,A,I,37.26224975
216,4702,5079018,833,R,I,80.79864016
217,4702,5079019,11,A,I,37.36601335
218,4702,5079019,833,R,I,82.15582933
219,4702,5079020,11,A,I,36.41906554
220,4702,5079020,833,R,I,81.73133301
221,4702,5079021,11,A,I,36.71220674
222,4702,5079021,833,R,I,81.61095271
223,4702,5079022,11,A,I,36.8640902
224,4702,5079022,833,R,I,81.73953119
225,4702,5079023,11,A,I,30.46364841
226,4702,5079023,764,R,I,90.54325141
227,4702,5086000,11,A,S,43.62169234
228,4702,5086000,833,R,S,60.81708482
229,4702,5086001,11,A,A,35.5547868
230,4702,5086001,833,R,A,72.22572317
231,4702,5086003,11,A,S,43.85676017
232,4702,5086003,833,R,S,60.80900094
233,4702,5088000,11,A,I,52.31398759
234,4702,5088000,833,R,I,64.79321488
235,4702,5088008,11,A,I,54.24588156
236,4702,5088008,833,R,I,61.86630173
237,4702,5088013,11,A,I,55.28403048
238,4702,5088013,833,R,I,58.8676446
239,4702,5088018,11,A,I,54.01867085
240,4702,5088018,833,R,I,67.5701033
241,4702,5088020,11,A,I,53.79237279
242,4702,5088020,833,R,I,66.8400184
243,4702,5088022,11,A,I,50.98024589
244,4702,5088022,833,R,I,58.67976457
245,4702,5088023,11,A,I,52.73383791
246,4702,5088023,833,R,I,57.75637811
247,4702,5091000,156,A,S,41.33973794
248,4702,5091000,833,R,S,67.30809873
249,4702,5091003,156,A,S,42.47745599
250,4702,5091003,833,R,S,66.05059304
251,4702,5093000,156,A,R,56.78454878
252,4702,5093000,833,R,R,29.23635682
253,4702,5093001,833,R,N,24.33092205
254,4702,5101000,156,A,S,47.07736897
255,4702,5101000,833,R,S,54.66090207
256,4702,5101002,156,A,S,47.26178397
257,4702,5101002,833,R,S,59.92662778
258,4702,5101006,156,A,S,41.4527876
259,4702,5101006,833,R,S,52.12732541
260,4702,5101008,156,A,S,45.43652119
261,4702,5101008,833,R,S,62.11668797
262,4702,5101010,156,A,S,48.95317667
263,4702,5101010,833,R,S,52.59948667
264,4702,5107000,764,R,A,92.59957969
265,4702,5107001,743,R,A,98.39059028
266,4702,5107002,743,R,A,94.29324002
267,4702,5107003,743,R,A,87.05967934
268,4702,5107004,743,R,A,94.43062995
269,4702,5113000,833,R,A,50.68361415
270,4702,5113001,833,R,A,48.11653489
271,4702,5113002,833,R,A,49.61556067
272,4702,5113003,833,R,A,58.80417588
273,4702,5113004,833,R,A,69.43582411
274,4702,5113005,833,R,A,52.09786979
275,4702,5113008,833,R,A,51.4298108
276,4702,5120000,743,R,A,45.00012414
277,4702,5120000,746,N,A,147.9910804
278,4702,5120002,668,R,R,24.49033223
279,4702,5120002,746,N,R,134.5248083
280,4702,5120003,73,A,R,49.73206042
281,4702,5120003,668,R,R,12.87595501
282,4702,5120003,746,N,R,127.515978
283,4702,5120004,743,R,R,15.4612763
284,4702,5120004,746,N,R,118.7371292
285,4702,5120006,668,R,R,35.00395624
286,4702,5120006,746,N,R,141.9626997
287,4702,5120010,73,A,R,57.19144885
288,4702,5120010,668,R,R,20.60079483
289,4702,5120010,746,N,R,134.3908097
290,4702,5120012,73,A,R,39.89128433
291,4702,5120012,668,R,R,2.836632436
292,4702,5120012,746,N,R,119.0993367
293,4702,5120013,668,R,R,29.23944263
294,4702,5120013,746,N,R,137.4730838
295,4702,5120014,743,R,R,27.28813617
296,4702,5120014,746,N,R,130.5362361
297,4702,5120015,73,A,R,55.16760867
298,4702,5120015,668,R,R,18.55082641
299,4702,5120015,746,N,R,132.6878293
300,4702,5125000,833,R,R,19.51719242
301,4702,5129000,156,A,I,35.49930041
302,4702,5129000,833,R,I,61.91279709
303,4702,5129001,156,A,I,37.39310483
304,4702,5129001,833,R,I,60.46137139
305,4702,5129002,156,A,I,37.68735585
306,4702,5129002,833,R,I,60.40166512
307,4702,5129004,156,A,I,36.6545863
308,4702,5129004,833,R,I,62.54200143
309,4702,5129005,156,A,I,35.06155124
310,4702,5129005,833,R,I,63.3267032
311,4702,5129006,156,A,I,32.90779948
312,4702,5129006,833,R,I,62.83318025
313,4702,5129007,156,A,I,35.24699065
314,4702,5129007,833,R,I,60.93442981
315,4702,5129008,156,A,I,30.57087502
316,4702,5129008,833,R,I,65.44581668
317,4702,5129009,156,A,I,32.27722396
318,4702,5129009,833,R,I,62.02719141
319,4702,5129010,156,A,I,30.82051356
320,4702,5129010,833,R,I,64.88021522
321,4702,5129011,156,A,I,32.02595516
322,4702,5129011,833,R,I,63.07848988
323,4702,5129012,156,A,I,35.9155479
324,4702,5129012,833,R,I,60.37750792
325,4702,5129013,156,A,I,36.961393
326,4702,5129013,833,R,I,60.38773209
327,4702,5129015,156,A,I,34.63898361
328,4702,5129015,833,R,I,61.72324601
329,4702,5129016,156,A,I,32.02496233
330,4702,5129016,833,R,I,61.11590727
331,4702,5134000,11,A,A,28.36332939
332,4702,5134000,764,R,A,64.37892441
333,4702,5134001,572,A,A,25.32155687
334,4702,5134001,764,R,A,60.64633687
335,4702,5134002,572,A,A,31.17850899
336,4702,5134002,764,R,A,62.21246126
337,4702,5134003,572,A,A,29.52061879
338,4702,5134003,764,R,A,61.53367045
339,4702,5138000,833,R,A,49.53326664
340,4702,5138001,833,R,A,46.66742484
341,4702,5138002,833,R,A,58.93911256
342,4702,5138003,833,R,A,67.1460133
343,4702,5138005,833,R,A,58.64444707
344,4702,5138009,833,R,A,67.73880204
345,4702,5145000,156,A,A,25.42094414
346,4702,5145000,740,R,A,92.07198462
347,4702,5145001,156,A,A,25.2562518
348,4702,5145001,740,R,A,88.29600994
349,4702,5145002,156,A,A,21.54840208
350,4702,5145002,740,R,A,89.83005686
351,4702,5147000,551,R,N,107.1053388
352,4702,5147000,603,N,N,9.391025051
353,4702,5147003,551,R,N,114.9643259
354,4702,5147003,603,N,N,19.1124615
355,4702,5147004,551,R,N,93.18365412
356,4702,5147004,603,N,N,4.665832433
357,4702,5147005,551,R,N,93.54193089
358,4702,5147005,603,N,N,4.373892895
359,4702,5147006,551,R,N,104.2010314
360,4702,5147006,603,N,N,7.320379825
361,4702,5147007,551,R,N,103.714892
362,4702,5147007,603,N,N,7.010259509
363,4702,5147007,722,A,N,8.554876006
364,4702,5147008,551,R,N,92.64027135
365,4702,5147008,603,N,N,5.200156439
366,4702,5147009,551,R,N,114.3973214
367,4702,5147009,603,N,N,22.96543557
368,4702,5147010,551,R,N,104.4658295
369,4702,5147010,603,N,N,7.776850978
370,4702,5147011,551,R,N,93.53914516
371,4702,5147011,603,N,N,4.700323958
372,4702,5147012,551,R,N,103.6216254
373,4702,5147012,603,N,N,6.583473276
374,4702,5147013,551,R,N,97.38024044
375,4702,5147013,603,N,N,0.921760241
376,4702,5147014,551,R,N,98.45150409
377,4702,5147014,603,N,N,1.331507291
378,4702,5148000,156,A,I,45.52456855
379,4702,5148000,833,R,I,93.04786207
380,4702,5148003,156,A,I,41.62873578
381,4702,5148003,833,R,I,89.03320151
382,4702,5148005,156,A,I,44.33967828
383,4702,5148005,833,R,I,96.06809384
384,4702,5148006,156,A,I,44.29795263
385,4702,5148006,833,R,I,94.89312295
386,4702,5148008,156,A,I,46.12052107
387,4702,5148008,833,R,I,93.94456995
388,4702,5150000,11,A,A,0.863587277
389,4702,5150000,764,R,A,70.19724109
390,4702,5154000,73,A,R,36.07688592
391,4702,5154000,668,R,R,1.041091452
392,4702,5154000,746,N,R,116.7467851
393,4702,5154003,187,A,R,68.5078376
394,4702,5154003,695,N,R,133.3651532
395,4702,5154006,187,A,R,29.69425032
396,4702,5154006,668,R,R,27.9775947
397,4702,5154006,746,N,R,129.9568998
398,4702,5154008,187,A,R,30.77858044
399,4702,5154008,668,R,R,19.92805651
400,4702,5154008,746,N,R,126.551523
401,4702,5154009,187,A,R,32.43878331
402,4702,5154009,668,R,R,24.73378023
403,4702,5154009,746,N,R,130.6664442
404,4702,5154012,333,A,R,47.26586824
405,4702,5154012,743,R,R,14.01239898
406,4702,5154012,746,N,R,114.4607964
407,4702,5154020,187,A,R,69.07930242
408,4702,5154020,695,N,R,140.4382042
409,4702,5154022,73,A,R,29.39925721
410,4702,5154022,668,R,R,13.17264366
411,4702,5154022,746,N,R,120.3934679
412,4702,5154023,187,A,R,55.33140659
413,4702,5154023,746,N,R,150.514358
414,4702,5154024,187,A,R,54.71130056
415,4702,5154024,668,R,R,24.02254676
416,4702,5154024,746,N,R,141.6165345
417,4702,5154025,333,A,R,34.79268313
418,4702,5154025,668,R,R,6.880687992
419,4702,5154025,746,N,R,110.9315534
420,4702,5154026,73,A,R,30.67981444
421,4702,5154026,668,R,R,12.35468933
422,4702,5154026,746,N,R,121.1407786
423,4702,5154027,73,A,R,30.80322438
424,4702,5154027,668,R,R,8.215126104
425,4702,5154027,746,N,R,117.819351
426,4702,5154031,187,A,R,26.77925969
427,4702,5154031,668,R,R,22.82792442
428,4702,5154031,746,N,R,124.7096076
429,4702,5154032,73,A,R,38.10147367
430,4702,5154032,668,R,R,4.194542558
431,4702,5154032,746,N,R,121.400225
432,4702,5154033,187,A,R,28.94177982
433,4702,5154033,668,R,R,27.42536256
434,4702,5154033,746,N,R,129.0602387
435,4702,5172000,551,R,N,113.0814992
436,4702,5172000,603,N,N,16.63676768
437,4702,5172000,722,A,N,1.227810354
438,4702,5172003,551,R,N,121.1142639
439,4702,5172003,603,N,N,26.99212303
440,4702,5172003,722,A,N,12.02638586
441,4702,5172007,551,R,N,127.3332339
442,4702,5172007,603,N,N,30.53256036
443,4702,5172007,722,A,N,15.42017085
444,4702,5172013,551,R,N,134.5051396
445,4702,5172013,603,N,N,37.65779549
446,4702,5172013,722,A,N,22.61122991
447,4702,5172014,551,R,N,114.2522693
448,4702,5172014,603,N,N,18.78602085
449,4702,5172014,722,A,N,3.895122654
450,4702,5172015,551,R,N,114.4503851
451,4702,5172015,603,N,N,18.48158611
452,4702,5172015,722,A,N,3.205324617
453,4702,5190000,11,A,A,30.63828511
454,4702,5190000,764,R,A,66.69340074
455,4702,5197005,740,R,I,93.25757915
456,4702,5206000,11,A,I,36.92832915
457,4702,5206000,764,R,I,90.98503508
458,4702,5209000,156,A,S,45.34603876
459,4702,5209000,833,R,S,40.49857128
460,4702,5209001,156,A,N,50.82333776
461,4702,5209001,833,R,N,35.02828155
462,4702,5209006,156,A,N,36.96464554
463,4702,5209006,833,R,N,48.66968858
464,4702,5209007,156,A,S,44.92057183
465,4702,5209007,833,R,S,41.05485389
466,4702,5212000,11,A,I,48.28921787
467,4702,5212000,833,R,I,69.83693684
468,4702,5212005,11,A,I,47.43029574
469,4702,5212005,833,R,I,71.86123255
470,4702,5212008,11,A,I,49.80102765
471,4702,5212008,833,R,I,70.84209053
472,4702,5212017,11,A,I,50.40175672
473,4702,5212017,833,R,I,69.01465567
474,4702,5234000,603,N,A,103.158082
475,4702,5234000,833,R,A,76.04142787
476,4702,5234004,833,R,A,76.74678059
477,4702,5234008,833,R,A,75.73242569
478,4702,5234010,603,N,A,105.018356
479,4702,5234010,833,R,A,77.13139059
480,4702,5234012,603,N,A,97.03600901
481,4702,5234012,833,R,A,83.92880278
482,4702,5234014,833,R,A,67.60688483
483,4702,5234017,833,R,A,74.31636455
484,4702,5234018,603,N,A,100.0231841
485,4702,5234018,833,R,A,79.26326766
486,4702,5234019,603,N,A,106.5089778
487,4702,5234019,833,R,A,80.87160547
488,4702,5237000,11,A,I,28.99384902
489,4702,5237000,833,R,I,84.50091208
490,4702,5237001,11,A,A,20.54603015
491,4702,5237001,764,R,A,81.79086773
492,4702,5237003,11,A,A,20.56665328
493,4702,5237003,764,R,A,78.73056056
494,4702,5237004,11,A,A,24.21864009
495,4702,5237004,764,R,A,84.27221445
496,4702,5237005,11,A,A,23.81709818
497,4702,5237005,764,R,A,82.20320612
498,4702,5240000,833,R,N,41.40895805
499,4702,5240001,833,R,I,45.16107624
500,4702,5240003,156,A,N,61.29156299
501,4702,5240003,833,R,N,39.54759575
502,4702,5240008,156,A,I,61.63749322
503,4702,5240008,833,R,I,42.73519985
504,4702,5240011,156,A,I,58.79818677
505,4702,5240011,833,R,I,42.34880746
506,4702,5240012,833,R,N,41.05313606
507,4702,5250000,187,A,R,81.31382542
508,4702,5250000,695,N,R,126.6435759
509,4702,5250002,187,A,R,71.7228411
510,4702,5250002,695,N,R,129.282531
511,4702,5250004,572,A,R,72.18520742
512,4702,5250004,695,N,R,107.7088101
513,4702,5250005,187,A,R,79.12879223
514,4702,5250005,695,N,R,126.6768902
515,4702,5250006,187,A,R,83.84291851
516,4702,5250006,695,N,R,116.8109756
517,4702,5250007,572,A,R,74.61869998
518,4702,5250007,695,N,R,108.8623803
519,4702,5250008,572,A,R,78.92099506
520,4702,5250008,695,N,R,125.0843112
521,4702,5250009,14,A,R,63.2832053
522,4702,5250009,695,N,R,133.4492264
523,4702,5250010,14,A,R,66.80267648
524,4702,5250010,695,N,R,130.3453859
525,4702,5250011,572,A,R,79.04196357
526,4702,5250011,695,N,R,119.6912995
527,4702,5250012,572,A,R,75.19249803
528,4702,5250012,695,N,R,110.072865
529,4702,5250013,572,A,R,75.07440107
530,4702,5250013,695,N,R,108.2691208
531,4702,5264000,11,A,N,30.62591183
532,4702,5264000,833,R,N,73.80570597
533,4702,5266000,156,A,I,43.81152108
534,4702,5266000,833,R,I,64.1903964
535,4702,5266001,156,A,I,42.90321549
536,4702,5266001,833,R,I,70.21244779
537,4702,5266005,156,A,I,41.37700617
538,4702,5266005,833,R,I,65.39231724
539,4702,5266006,156,A,I,42.0383082
540,4702,5266006,833,R,I,65.60286848
541,4702,5266007,156,A,I,41.08881464
542,4702,5266007,833,R,I,65.99631038
543,4702,5266008,156,A,I,44.52185326
544,4702,5266008,833,R,I,70.25596552
545,4702,5266009,156,A,I,42.21053391
546,4702,5266009,833,R,I,66.14362942
547,4702,5266010,156,A,I,42.34695443
548,4702,5266010,833,R,I,69.78727778
549,4702,5266011,156,A,I,44.03901407
550,4702,5266011,833,R,I,70.81419021
551,4702,5266012,156,A,I,43.23192719
552,4702,5266012,833,R,I,71.30106229
553,4702,5266013,156,A,I,42.66123262
554,4702,5266013,833,R,I,66.37479834
555,4702,5266014,156,A,I,44.28126455
556,4702,5266014,833,R,I,71.10973699
557,4702,5266015,156,A,I,45.59691753
558,4702,5266015,833,R,I,69.76550101
559,4702,5266016,156,A,I,41.5792046
560,4702,5266016,833,R,I,67.42407169
561,4702,5266017,156,A,I,44.24233525
562,4702,5266017,833,R,I,69.0626798
563,4702,5266018,156,A,I,43.80126501
564,4702,5266018,833,R,I,71.99692667
565,4702,5266019,156,A,I,42.64826645
566,4702,5266019,833,R,I,69.07351234
567,4702,5266020,156,A,I,43.5784849
568,4702,5266020,833,R,I,70.37945711
569,4702,5266021,156,A,I,40.85296284
570,4702,5266021,833,R,I,70.51404711
571,4702,5266023,156,A,I,42.54151657
572,4702,5266023,833,R,I,71.14064585
573,4702,5266024,156,A,I,41.82429666
574,4702,5266024,833,R,I,70.66774273
575,4702,5266025,156,A,I,42.87934692
576,4702,5266025,833,R,I,67.95860275
577,4702,5282000,156,A,I,18.36263665
578,4702,5282000,833,R,I,68.64462453
579,4702,5282002,156,A,I,23.08101839
580,4702,5282002,833,R,I,65.03272691
581,4702,5282003,156,A,N,22.59294275
582,4702,5282003,833,R,N,63.0565993
583,4702,5282004,156,A,A,13.19220066
584,4702,5282004,833,R,A,73.11503477
585,4702,5282005,156,A,A,13.67386727
586,4702,5282005,833,R,A,71.94103405
587,4702,5282008,156,A,I,14.33753558
588,4702,5282008,833,R,I,72.26195036
589,4702,5284000,833,R,A,49.91305073
590,4702,5284001,833,R,A,42.19187339
591,4702,5284004,833,R,A,52.58971247
592,4702,5284005,833,R,A,50.04267435
593,4702,5284006,833,R,A,54.40943169
594,4702,5284007,833,R,A,46.40794898
595,4702,5284010,833,R,A,45.5717165
596,4702,5284012,833,R,A,45.6565085
597,4702,5306000,833,R,A,44.49665108
598,4702,5306001,833,R,A,45.99480162
599,4702,5308000,11,A,I,41.96451766
600,4702,5308000,833,R,I,77.18422682
601,4702,5308002,11,A,I,39.82386784
602,4702,5308002,833,R,I,77.86069477
603,4702,5308004,11,A,I,38.42536241
604,4702,5308004,833,R,I,79.26554156
605,4702,5308009,11,A,I,40.10522185
606,4702,5308009,833,R,I,79.18839196
607,4702,5308010,11,A,I,43.58728062
608,4702,5308010,833,R,I,75.83272401
609,4702,5308011,11,A,I,42.98373346
610,4702,5308011,833,R,I,77.93923283
611,4702,5308012,11,A,I,44.45801744
612,4702,5308012,833,R,I,75.81678194
613,4702,5308013,11,A,I,39.08183841
614,4702,5308013,833,R,I,78.59175041
615,4702,5308014,11,A,I,42.48391435
616,4702,5308014,833,R,I,74.63187026
617,4702,5308015,11,A,I,41.98957116
618,4702,5308015,833,R,I,75.21920788
619,4702,5308016,11,A,I,42.64076131
620,4702,5308016,833,R,I,78.15547986
621,4702,5308017,11,A,I,41.36713241
622,4702,5308017,833,R,I,76.03283876
623,4702,5310000,11,A,A,9.085545027
624,4702,5310000,764,R,A,66.52895864
625,4702,5310001,11,A,A,8.651431801
626,4702,5310001,764,R,A,63.04251744
627,4702,5310002,11,A,A,11.93578971
628,4702,5310002,764,R,A,59.08950181
629,4702,5310004,11,A,A,16.90983065
630,4702,5310004,764,R,A,56.05613616
631,4702,5315000,11,A,A,11.42478755
632,4702,5315000,764,R,A,61.86867083
633,4702,5315002,11,A,A,15.54850153
634,4702,5315002,764,R,A,58.37653918
635,4702,5315007,11,A,A,14.98571686
636,4702,5315007,764,R,A,57.54219452
637,4702,5315008,11,A,A,15.79423637
638,4702,5315008,764,R,A,56.91419796
639,4702,5315009,11,A,A,12.72450517
640,4702,5315009,764,R,A,59.34080127
641,4702,5318000,11,A,I,52.39254805
642,4702,5318000,833,R,I,77.47633441
643,4702,5318006,156,A,I,55.64048754
644,4702,5318006,833,R,I,82.8277286
645,4702,5318007,156,A,I,50.29047818
646,4702,5318007,833,R,I,73.97158484
647,4702,5321000,11,A,I,56.54534852
648,4702,5321001,11,A,I,56.15743704
649,4702,5347000,156,A,I,50.31735681
650,4702,5347000,833,R,I,46.89552239
651,4702,5347001,156,A,I,51.66871018
652,4702,5347001,833,R,I,42.69032691
653,4702,5347002,156,A,I,45.67630129
654,4702,5347002,833,R,I,49.69755904
655,4702,5347003,156,A,I,55.5467288
656,4702,5347003,833,R,I,43.99617987
657,4702,5347009,156,A,I,45.7192893
658,4702,5347009,833,R,I,48.0114208
659,4702,5353000,156,A,A,33.70930146
660,4702,5353000,833,R,A,64.15691235
661,4702,5360000,156,A,I,44.06195676
662,4702,5360000,833,R,I,60.7852205
663,4702,5360001,156,A,I,46.44328277
664,4702,5360001,833,R,I,60.50779646
665,4702,5360003,156,A,I,46.76655517
